Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
001090290,E43,00032610,Outside Fire,04/18/2000,04/18/2000,04/18/2000 11:41:40 PM,04/18/2000 11:42:10 PM,04/18/2000 11:42:17 PM,04/18/2000 11:44:05 PM,04/18/2000 11:47:25 PM,,,Other,04/18/2000 11:56:11 PM,SANTOS ST/SUNNYDALE AV,SF,94134,B09,43,6241,3,3,3,false,,1,ENGINE,1,9,10,Visitacion Valley,"(37.7123491478047, -122.418283422082)",001090290-E43
001090291,M36,00032612,Medical Incident,04/18/2000,04/18/2000,04/18/2000 11:41:33 PM,04/18/2000 11:43:56 PM,04/18/2000 11:48:25 PM,04/18/2000 11:50:38 PM,04/18/2000 11:55:02 PM,04/19/2000 12:03:47 AM,04/19/2000 12:18:56 AM,Other,04/19/2000 12:38:17 AM,400 Block of 7TH ST,SF,94103,B03,27,0231,1,1,2,true,,1,MEDIC,1,3,6,South of Market,"(37.7746534767072, -122.405118197249)",001090291-M36
001090292,M43,00032611,Medical Incident,04/18/2000,04/18/2000,04/18/2000 11:42:55 PM,04/18/2000 11:44:09 PM,04/18/2000 11:44:46 PM,04/18/2000 11:46:17 PM,04/18/2000 11:51:11 PM,04/19/2000 12:11:41 AM,04/19/2000 12:27:51 AM,Other,04/19/2000 12:51:40 AM,200 Block of SADOWA ST,SF,94112,B09,33,8374,3,3,3,true,,1,MEDIC,1,9,11,Oceanview/Merced/Ingleside,"(37.7122297168544, -122.460797667266)",001090292-M43
001090293,RA03,00032614,Medical Incident,04/18/2000,04/18/2000,04/18/2000 11:49:28 PM,04/18/2000 11:53:04 PM,04/18/2000 11:56:07 PM,04/18/2000 11:58:07 PM,04/19/2000 12:02:44 AM,04/19/2000 12:15:39 AM,04/19/2000 12:21:24 AM,Other,04/19/2000 12:40:16 AM,0 Block of 6TH ST,SF,94103,B03,01,2248,1,1,2,true,,1,AIRPORT,1,3,6,South of Market,"(37.7819536537257, -122.410041631816)",001090293-RA03
001090294,E03,00032613,Structure Fire,04/18/2000,04/18/2000,04/18/2000 11:53:12 PM,04/18/2000 11:54:19 PM,04/18/2000 11:54:46 PM,,04/18/2000 11:55:46 PM,,,Other,04/18/2000 11:58:23 PM,700 Block of OFARRELL ST,SF,94109,B04,03,1642,3,3,3,false,,1,ENGINE,1,4,6,Tenderloin,"(37.7853258318143, -122.417091509186)",001090294-E03
001100001,M35,00032615,Medical Incident,04/19/2000,04/18/2000,04/19/2000 12:05:41 AM,04/19/2000 12:07:23 AM,04/19/2000 12:11:48 AM,04/19/2000 12:13:36 AM,04/19/2000 12:15:44 AM,04/19/2000 12:26:04 AM,04/19/2000 12:35:06 AM,Other,04/19/2000 12:50:41 AM,300 Block of FREMONT ST,SF,94105,B03,35,2137,1,1,2,true,,1,MEDIC,1,3,6,Financial District/South Beach,"(37.7873421426887, -122.392874103118)",001100001-M35
001100003,E43,00032617,Medical Incident,04/19/2000,04/18/2000,04/19/2000 12:17:27 AM,04/19/2000 12:18:24 AM,04/19/2000 12:18:42 AM,04/19/2000 12:20:21 AM,04/19/2000 12:22:59 AM,,,Other,04/19/2000 12:56:12 AM,0 Block of ELLINGTON AVE,SF,94112,B09,43,6176,3,3,3,false,,1,ENGINE,1,9,11,Outer Mission,"(37.7153528458262, -122.442853745728)",001100003-E43
001100005,E44,00032618,Medical Incident,04/19/2000,04/18/2000,04/19/2000 12:29:19 AM,04/19/2000 12:30:45 AM,04/19/2000 12:30:58 AM,04/19/2000 12:33:16 AM,04/19/2000 12:37:39 AM,,,Other,04/19/2000 12:51:07 AM,1500 Block of SUNNYDALE AVE,SF,94134,B09,43,6241,3,3,3,true,,1,ENGINE,1,9,10,Visitacion Valley,"(37.7121495088226, -122.417141225728)",001100005-E44
001100005,M15,00032618,Medical Incident,04/19/2000,04/18/2000,04/19/2000 12:29:19 AM,04/19/2000 12:30:45 AM,04/19/2000 12:30:58 AM,04/19/2000 12:33:45 AM,04/19/2000 12:37:45 AM,04/19/2000 12:51:38 AM,04/19/2000 01:10:18 AM,Other,04/19/2000 01:33:04 AM,1500 Block of SUNNYDALE AVE,SF,94134,B09,43,6241,3,3,3,false,,1,MEDIC,2,9,10,Visitacion Valley,"(37.7121495088226, -122.417141225728)",001100005-M15
001100006,E06,00032619,Structure Fire,04/19/2000,04/18/2000,04/19/2000 12:39:54 AM,04/19/2000 12:40:30 AM,04/19/2000 12:40:55 AM,,,,,Other,04/19/2000 12:43:01 AM,BAKER ST/PAGE ST,SF,94117,B05,21,4251,3,3,3,false,,1,ENGINE,3,5,5,Haight Ashbury,"(37.7717790974508, -122.440546208811)",001100006-E06
001100007,RA03,00032620,Medical Incident,04/19/2000,04/18/2000,04/19/2000 12:38:49 AM,04/19/2000 12:40:34 AM,04/19/2000 12:42:23 AM,04/19/2000 12:43:17 AM,04/19/2000 12:50:48 AM,04/19/2000 01:02:12 AM,04/19/2000 01:10:28 AM,Other,04/19/2000 01:17:51 AM,300 Block of 5TH ST,SF,94107,B03,01,2244,1,1,2,true,,1,AIRPORT,1,3,6,South of Market,"(37.7800854697516, -122.403064831936)",001100007-RA03
001100009,M07,00032622,Medical Incident,04/19/2000,04/18/2000,04/19/2000 12:43:27 AM,04/19/2000 12:47:03 AM,04/19/2000 12:48:51 AM,,04/19/2000 12:56:35 AM,04/19/2000 01:15:12 AM,04/19/2000 01:18:51 AM,Other,04/19/2000 01:18:53 AM,300 Block of DOLORES ST,SF,94110,B02,06,5251,1,1,2,true,,1,MEDIC,1,2,8,Mission,"(37.7635158382169, -122.426118705944)",001100009-M07
001100010,M43,00032623,Medical Incident,04/19/2000,04/18/2000,04/19/2000 01:01:34 AM,04/19/2000 01:05:36 AM,04/19/2000 01:05:58 AM,04/19/2000 01:07:26 AM,04/19/2000 01:14:12 AM,04/19/2000 01:44:19 AM,04/19/2000 01:52:52 AM,Other,04/19/2000 02:18:50 AM,0 Block of SANTA CRUZ AVE,SF,94112,B09,33,8365,E,E,3,true,,1,MEDIC,2,9,11,Outer Mission,"(37.7083394043157, -122.465829166245)",001100010-M43
001100013,E01,00032626,Medical Incident,04/19/2000,04/18/2000,04/19/2000 01:25:26 AM,04/19/2000 01:27:18 AM,04/19/2000 01:28:40 AM,04/19/2000 01:32:19 AM,04/19/2000 01:33:44 AM,,,Other,04/19/2000 01:40:48 AM,400 Block of TAYLOR ST,SF,94102,B01,01,1452,3,3,3,false,,1,ENGINE,2,1,6,Tenderloin,"(37.7864592940991, -122.411489016028)",001100013-E01
001100014,E01,00032627,Medical Incident,04/19/2000,04/18/2000,04/19/2000 01:57:54 AM,04/19/2000 02:00:22 AM,04/19/2000 02:01:04 AM,04/19/2000 02:02:33 AM,04/19/2000 02:05:35 AM,,,Other,04/19/2000 02:11:47 AM,200 Block of EDDY ST,SF,94102,B03,01,1453,3,3,3,false,,1,ENGINE,2,3,6,Tenderloin,"(37.7840910361755, -122.411784369455)",001100014-E01
001100015,RA38,00032628,Medical Incident,04/19/2000,04/18/2000,04/19/2000 02:08:33 AM,04/19/2000 02:10:14 AM,04/19/2000 02:11:40 AM,04/19/2000 02:14:34 AM,04/19/2000 02:22:11 AM,,04/19/2000 02:46:10 AM,Other,04/19/2000 02:46:17 AM,200 Block of MALLORCA WAY,SF,94123,B04,16,3564,1,1,2,true,,1,AIRPORT,1,4,2,Marina,"(37.8034164574435, -122.439180349764)",001100015-RA38
001110194,RC1,00033085,Medical Incident,04/20/2000,04/20/2000,04/20/2000 05:37:53 PM,04/20/2000 05:39:31 PM,04/20/2000 05:40:25 PM,,,,,Other,04/20/2000 06:09:36 PM,TAYLOR ST/TURK ST,SF,94102,B03,01,1365,3,3,3,true,,1,RESCUE CAPTAIN,3,3,6,Tenderloin,"(37.7832143109759, -122.410764828365)",001110194-RC1
001100017,E15,00032630,Citizen Assist / Service Call,04/19/2000,04/18/2000,04/19/2000 02:19:43 AM,04/19/2000 02:20:51 AM,04/19/2000 02:21:02 AM,04/19/2000 02:24:23 AM,04/19/2000 02:25:02 AM,,,Other,04/19/2000 02:35:49 AM,200 Block of BRIGHTON AVE,SF,94112,B09,15,8472,3,3,3,false,,1,ENGINE,1,9,7,Oceanview/Merced/Ingleside,"(37.7227602820685, -122.455200493072)",001100017-E15
001100019,M02,00032632,Medical Incident,04/19/2000,04/18/2000,04/19/2000 02:30:15 AM,04/19/2000 02:31:42 AM,04/19/2000 02:33:45 AM,04/19/2000 02:51:46 AM,04/19/2000 02:52:58 AM,04/19/2000 03:02:43 AM,04/19/2000 03:14:59 AM,Other,04/19/2000 03:48:31 AM,700 Block of BROADWAY,SF,94133,B01,02,1353,1,1,2,false,,1,MEDIC,1,1,3,Chinatown,"(37.7976146082072, -122.409164766852)",001100019-M02
001100020,RA03,00032633,Medical Incident,04/19/2000,04/18/2000,04/19/2000 02:53:17 AM,04/19/2000 02:54:21 AM,04/19/2000 02:55:18 AM,04/19/2000 02:58:06 AM,04/19/2000 03:04:07 AM,04/19/2000 03:18:03 AM,04/19/2000 03:28:12 AM,Other,04/19/2000 03:37:44 AM,100 Block of 10TH ST,SF,94103,B02,36,2341,1,1,2,true,,1,AIRPORT,1,2,6,South of Market,"(37.7750193270106, -122.41568894419)",001100020-RA03
001100021,M01,00032634,Medical Incident,04/19/2000,04/18/2000,04/19/2000 02:54:58 AM,04/19/2000 02:56:47 AM,04/19/2000 02:57:27 AM,04/19/2000 02:59:12 AM,04/19/2000 03:01:30 AM,04/19/2000 03:12:07 AM,04/19/2000 03:15:41 AM,Other,04/19/2000 03:36:33 AM,GOLDEN GATE AV/TAYLOR ST,SF,94102,B03,01,1454,3,3,3,true,,1,MEDIC,1,3,6,South of Market,"(37.7822305756448, -122.410292026777)",001100021-M01
001100022,E23,00032635,Medical Incident,04/19/2000,04/18/2000,04/19/2000 03:04:53 AM,04/19/2000 03:07:00 AM,04/19/2000 03:07:34 AM,04/19/2000 03:10:11 AM,04/19/2000 03:10:48 AM,,,Other,04/19/2000 03:17:39 AM,1200 Block of 48TH AVE,SF,94122,B08,23,7721,3,3,3,false,,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7631301012288, -122.508334050233)",001100022-E23
001100022,M18,00032635,Medical Incident,04/19/2000,04/18/2000,04/19/2000 03:04:53 AM,04/19/2000 03:07:00 AM,04/19/2000 03:07:34 AM,04/19/2000 03:11:52 AM,04/19/2000 03:14:44 AM,04/19/2000 03:20:55 AM,04/19/2000 03:33:41 AM,Other,04/19/2000 03:48:14 AM,1200 Block of 48TH AVE,SF,94122,B08,23,7721,3,3,3,true,,1,MEDIC,2,8,4,Sunset/Parkside,"(37.7631301012288, -122.508334050233)",001100022-M18
001100024,M08,00032637,Medical Incident,04/19/2000,04/18/2000,04/19/2000 03:45:52 AM,04/19/2000 03:46:49 AM,04/19/2000 03:47:59 AM,04/19/2000 03:50:25 AM,04/19/2000 03:57:01 AM,04/19/2000 04:05:18 AM,04/19/2000 04:14:22 AM,Other,04/19/2000 04:26:08 AM,5TH ST/MARKET ST,SF,94103,B03,01,1364,2,2,2,true,,1,MEDIC,1,3,6,South of Market,"(37.7839914857614, -122.408066547804)",001100024-M08
001100025,E40,00032638,Alarms,04/19/2000,04/18/2000,04/19/2000 03:55:16 AM,04/19/2000 03:55:55 AM,04/19/2000 03:56:03 AM,04/19/2000 03:57:37 AM,04/19/2000 04:00:43 AM,,,Other,04/19/2000 04:09:38 AM,2400 Block of 23RD AVE,SF,94116,B08,40,7442,3,3,3,false,,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7419253653114, -122.479981752509)",001100025-E40
001100026,E41,00032639,Alarms,04/19/2000,04/18/2000,04/19/2000 04:28:01 AM,04/19/2000 04:28:40 AM,04/19/2000 04:29:00 AM,04/19/2000 04:30:56 AM,04/19/2000 04:31:42 AM,,,Other,04/19/2000 04:36:00 AM,1200 Block of JONES ST,SF,94108,B01,41,1465,3,3,3,false,,1,ENGINE,1,1,3,Nob Hill,"(37.7925719826428, -122.414269233835)",001100026-E41
001100026,T02,00032639,Alarms,04/19/2000,04/18/2000,04/19/2000 04:28:01 AM,04/19/2000 04:28:40 AM,04/19/2000 04:29:00 AM,04/19/2000 04:35:31 AM,,,,Other,04/19/2000 04:36:00 AM,1200 Block of JONES ST,SF,94108,B01,41,1465,3,3,3,false,,1,TRUCK,3,1,3,Nob Hill,"(37.7925719826428, -122.414269233835)",001100026-T02
001100027,E16,00032640,Alarms,04/19/2000,04/18/2000,04/19/2000 04:32:39 AM,04/19/2000 04:33:22 AM,04/19/2000 04:33:36 AM,04/19/2000 04:36:43 AM,04/19/2000 04:38:29 AM,,,Other,04/19/2000 04:47:01 AM,2900 Block of VAN NESS AVE,SF,94123,B04,04,3144,3,3,3,false,,1,ENGINE,1,4,2,Marina,"(37.8027224494532, -122.424996122939)",001100027-E16
001100028,E43,00032641,Medical Incident,04/19/2000,04/18/2000,04/19/2000 04:47:30 AM,04/19/2000 04:49:17 AM,04/19/2000 04:49:38 AM,04/19/2000 04:52:41 AM,04/19/2000 04:54:57 AM,,,Other,04/19/2000 05:08:18 AM,1700 Block of SUNNYDALE AVE,SF,94134,B09,43,6241,3,3,3,false,,1,ENGINE,1,9,10,Visitacion Valley,"(37.7122553983208, -122.417104410317)",001100028-E43
001100029,RA32,00032642,Medical Incident,04/19/2000,04/18/2000,04/19/2000 04:54:27 AM,04/19/2000 04:56:45 AM,04/19/2000 04:57:14 AM,04/19/2000 05:00:36 AM,04/19/2000 05:08:36 AM,04/19/2000 05:31:09 AM,04/19/2000 05:37:38 AM,Other,04/19/2000 06:03:04 AM,3500 Block of 20TH ST,SF,94110,B06,07,5446,1,1,2,false,,1,AIRPORT,1,6,9,Mission,"(37.7585100558737, -122.420168825295)",001100029-RA32
001100030,E44,00032643,Medical Incident,04/19/2000,04/18/2000,04/19/2000 05:03:30 AM,04/19/2000 05:04:32 AM,04/19/2000 05:04:43 AM,04/19/2000 05:06:35 AM,04/19/2000 05:08:50 AM,,,Other,04/19/2000 05:11:10 AM,BAYSHORE BL/SALINAS AV,SF,94134,B10,44,6542,3,3,3,true,,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7215172728482, -122.399925019564)",001100030-E44
001100031,B01,00032644,Structure Fire,04/19/2000,04/18/2000,04/19/2000 05:22:42 AM,04/19/2000 05:23:28 AM,04/19/2000 05:23:43 AM,04/19/2000 05:25:24 AM,,,,Other,04/19/2000 06:24:14 AM,600 Block of BEACH ST,SF,94109,B01,28,1615,3,3,3,true,,1,CHIEF,7,1,2,Russian Hill,"(37.8066646613779, -122.420057870501)",001100031-B01
001100031,E02,00032644,Structure Fire,04/19/2000,04/18/2000,04/19/2000 05:22:42 AM,04/19/2000 05:23:28 AM,04/19/2000 05:23:43 AM,04/19/2000 05:31:38 AM,04/19/2000 05:36:17 AM,,,Other,04/19/2000 06:18:40 AM,600 Block of BEACH ST,SF,94109,B01,28,1615,3,3,3,false,,1,ENGINE,6,1,2,Russian Hill,"(37.8066646613779, -122.420057870501)",001100031-E02
001100032,M15,00032645,Medical Incident,04/19/2000,04/18/2000,04/19/2000 05:25:18 AM,04/19/2000 05:27:42 AM,04/19/2000 05:29:53 AM,04/19/2000 05:34:09 AM,04/19/2000 05:36:11 AM,04/19/2000 05:46:38 AM,04/19/2000 06:03:13 AM,Other,04/19/2000 06:25:28 AM,600 Block of PARIS ST,SF,94112,B09,43,6125,3,3,3,false,,1,MEDIC,2,9,11,Excelsior,"(37.7184814227211, -122.437313178217)",001100032-M15
001100033,E09,00032646,Medical Incident,04/19/2000,04/18/2000,04/19/2000 05:35:52 AM,04/19/2000 05:36:18 AM,04/19/2000 05:36:35 AM,,04/19/2000 05:39:24 AM,,,Other,04/19/2000 05:52:54 AM,JERROLD AV/TOLAND ST,SF,94124,B10,09,6421,3,3,3,false,,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.74409606275, -122.3987469576)",001100033-E09
001100034,M41,00032647,Medical Incident,04/19/2000,04/18/2000,04/19/2000 06:03:28 AM,04/19/2000 06:13:16 AM,04/19/2000 06:13:45 AM,04/19/2000 06:18:26 AM,04/19/2000 06:23:39 AM,04/19/2000 06:45:01 AM,04/19/2000 06:54:55 AM,Other,04/19/2000 07:14:29 AM,600 Block of POST ST,SF,94109,B01,03,1451,1,1,2,true,,1,MEDIC,1,1,3,Nob Hill,"(37.7878854896155, -122.412032359787)",001100034-M41
001100036,E01,00032649,Medical Incident,04/19/2000,04/18/2000,04/19/2000 06:31:19 AM,04/19/2000 06:31:52 AM,04/19/2000 06:32:19 AM,04/19/2000 06:34:10 AM,04/19/2000 06:36:27 AM,,,Other,04/19/2000 06:39:47 AM,5TH ST/MARKET ST,SF,94103,B03,01,1364,3,3,3,false,,1,ENGINE,1,3,6,South of Market,"(37.7839914857614, -122.408066547804)",001100036-E01
001100036,M01,00032649,Medical Incident,04/19/2000,04/18/2000,04/19/2000 06:31:19 AM,04/19/2000 06:31:52 AM,04/19/2000 06:32:19 AM,04/19/2000 06:34:33 AM,04/19/2000 06:36:31 AM,,,Other,04/19/2000 06:42:44 AM,5TH ST/MARKET ST,SF,94103,B03,01,1364,3,3,3,true,,1,MEDIC,2,3,6,South of Market,"(37.7839914857614, -122.408066547804)",001100036-M01
001100037,E03,00032650,Structure Fire,04/19/2000,04/18/2000,04/19/2000 06:29:54 AM,04/19/2000 06:36:20 AM,04/19/2000 06:36:31 AM,04/19/2000 06:38:23 AM,04/19/2000 06:39:22 AM,,,Other,04/19/2000 06:40:01 AM,EDDY ST/LEAVENWORTH ST,SF,94102,B02,03,1545,3,3,3,false,,1,ENGINE,1,2,6,Tenderloin,"(37.7837237829964, -122.414241575227)",001100037-E03
001100038,RA03,00032651,Medical Incident,04/19/2000,04/18/2000,04/19/2000 06:36:46 AM,04/19/2000 06:39:21 AM,04/19/2000 06:40:02 AM,04/19/2000 06:45:41 AM,04/19/2000 06:49:52 AM,04/19/2000 06:58:23 AM,04/19/2000 07:05:49 AM,Other,04/19/2000 07:29:17 AM,200 Block of EDDY ST,SF,94102,B03,01,1453,1,1,2,true,,1,AIRPORT,1,3,6,Tenderloin,"(37.7840910361755, -122.411784369455)",001100038-RA03
001100040,E35,00032653,Medical Incident,04/19/2000,04/18/2000,04/19/2000 07:05:53 AM,04/19/2000 07:06:40 AM,04/19/2000 07:06:54 AM,04/19/2000 07:08:05 AM,04/19/2000 07:09:52 AM,,,Other,04/19/2000 07:18:39 AM,1ST ST/MISSION ST,SF,94105,B03,35,2126,3,3,3,true,,1,ENGINE,1,3,6,Financial District/South Beach,"(37.7897625977156, -122.397574469759)",001100040-E35
001100041,E35,00032654,Medical Incident,04/19/2000,04/18/2000,04/19/2000 07:26:44 AM,04/19/2000 07:28:52 AM,04/19/2000 07:29:10 AM,04/19/2000 07:30:27 AM,04/19/2000 07:32:11 AM,,,Other,04/19/2000 07:36:38 AM,300 Block of HARRISON ST,SF,94105,B03,35,2123,3,3,3,true,,1,ENGINE,1,3,6,Financial District/South Beach,"(37.7871492690049, -122.391665132763)",001100041-E35
001100042,E23,00032655,Medical Incident,04/19/2000,04/18/2000,04/19/2000 07:27:46 AM,04/19/2000 07:29:30 AM,04/19/2000 07:29:49 AM,04/19/2000 07:31:51 AM,,,,Other,04/19/2000 07:53:01 AM,1500 Block of 42ND AVE,SF,94122,B08,23,7652,3,3,3,false,,1,ENGINE,2,8,4,Sunset/Parkside,"(37.7578175845106, -122.501370729257)",001100042-E23
001100043,E13,00032656,Citizen Assist / Service Call,04/19/2000,04/18/2000,04/19/2000 07:28:57 AM,04/19/2000 07:29:47 AM,04/19/2000 07:30:25 AM,04/19/2000 07:31:33 AM,04/19/2000 07:33:05 AM,,,Other,04/19/2000 07:34:54 AM,BATTERY ST/VALLEJO ST,SF,94111,B01,13,1155,3,3,3,false,,1,ENGINE,1,1,3,Financial District/South Beach,"(37.7995314468258, -122.401240243673)",001100043-E13
001100044,M01,00032657,Medical Incident,04/19/2000,04/18/2000,04/19/2000 07:40:20 AM,04/19/2000 07:41:13 AM,04/19/2000 07:41:54 AM,04/19/2000 07:42:31 AM,04/19/2000 07:45:43 AM,04/19/2000 07:52:40 AM,04/19/2000 08:05:32 AM,Other,04/19/2000 07:59:04 AM,7TH ST/MARKET ST,SF,94103,B03,01,1455,3,3,3,true,,1,MEDIC,1,2,6,South of Market,"(37.7804785121736, -122.412512257219)",001100044-M01
001100045,E40,00032658,Medical Incident,04/19/2000,04/18/2000,04/19/2000 07:40:50 AM,04/19/2000 07:42:28 AM,04/19/2000 07:42:59 AM,04/19/2000 07:45:34 AM,04/19/2000 07:47:59 AM,,,Other,04/19/2000 08:07:34 AM,1900 Block of 21ST AVE,SF,94116,B08,40,7432,3,3,3,false,,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7513456989042, -122.478489018997)",001100045-E40
001100046,M07,00032663,Medical Incident,04/19/2000,04/18/2000,04/19/2000 07:47:04 AM,04/19/2000 07:48:10 AM,04/19/2000 08:06:17 AM,04/19/2000 08:08:45 AM,,,,Gone on Arrival,04/19/2000 08:13:58 AM,2300 Block of MISSION ST,SF,94110,B06,07,5446,2,2,2,true,,1,MEDIC,1,6,9,Mission,"(37.7594381240168, -122.419060339091)",001100046-M07
001100047,M02,00032659,Medical Incident,04/19/2000,04/18/2000,04/19/2000 07:46:56 AM,04/19/2000 07:48:34 AM,04/19/2000 07:49:32 AM,04/19/2000 07:51:48 AM,04/19/2000 07:56:42 AM,04/19/2000 08:10:03 AM,04/19/2000 08:27:42 AM,Other,04/19/2000 08:55:27 AM,400 Block of MISSION ST,SF,94105,B03,35,2126,3,3,3,false,,1,MEDIC,2,3,6,Financial District/South Beach,"(37.7900728920953, -122.397083273011)",001100047-M02
001100049,M35,00032665,Medical Incident,04/19/2000,04/18/2000,04/19/2000 07:54:37 AM,04/19/2000 07:55:17 AM,04/19/2000 08:10:34 AM,04/19/2000 08:10:54 AM,04/19/2000 08:27:12 AM,04/19/2000 08:47:29 AM,04/19/2000 09:01:59 AM,Other,04/19/2000 09:20:26 AM,300 Block of CLEMENTINA ST,SF,94103,B03,01,2215,1,3,3,true,,1,MEDIC,1,3,6,South of Market,"(37.781960649289, -122.402224095303)",001100049-M35
001100050,M05,00032661,Medical Incident,04/19/2000,04/18/2000,04/19/2000 07:54:31 AM,04/19/2000 07:56:27 AM,04/19/2000 07:57:53 AM,04/19/2000 07:58:42 AM,04/19/2000 08:04:24 AM,04/19/2000 08:21:07 AM,04/19/2000 08:27:56 AM,Other,04/19/2000 08:49:00 AM,500 Block of GEARY ST,SF,94102,B01,03,1462,3,3,3,true,,1,MEDIC,2,1,6,Tenderloin,"(37.786727898565, -122.412739888549)",001100050-M05
001100051,A802,00032666,Medical Incident,04/19/2000,04/18/2000,04/19/2000 07:54:47 AM,04/19/2000 07:57:47 AM,04/19/2000 08:12:43 AM,04/19/2000 08:25:14 AM,04/19/2000 08:27:44 AM,04/19/2000 08:36:22 AM,04/19/2000 08:42:03 AM,Other,04/19/2000 09:27:30 AM,800 Block of VALENCIA ST,SF,94110,B06,07,5434,1,1,2,false,,1,PRIVATE,1,6,9,Mission,"(37.7589396460618, -122.421244589279)",001100051-A802
001100052,M36,00032662,Medical Incident,04/19/2000,04/18/2000,04/19/2000 07:58:59 AM,04/19/2000 07:59:01 AM,04/19/2000 08:02:41 AM,04/19/2000 08:04:11 AM,04/19/2000 08:08:18 AM,04/19/2000 08:20:25 AM,04/19/2000 08:36:51 AM,Other,04/19/2000 08:10:03 AM,5TH ST/MISSION ST,SF,94103,B03,01,2213,3,3,3,true,,1,MEDIC,2,3,6,South of Market,"(37.7827316349865, -122.406479403956)",001100052-M36
001100053,M43,00032664,Medical Incident,04/19/2000,04/19/2000,04/19/2000 08:07:57 AM,04/19/2000 08:08:44 AM,04/19/2000 08:08:57 AM,04/19/2000 08:10:54 AM,04/19/2000 08:12:58 AM,,04/19/2000 08:42:33 AM,Other,04/19/2000 09:19:01 AM,MISSION ST/PERSIA AV,SF,94112,B09,43,6121,3,3,3,true,,1,MEDIC,1,9,11,Excelsior,"(37.7231299651881, -122.435976887493)",001100053-M43
001100054,E11,00032667,Medical Incident,04/19/2000,04/19/2000,04/19/2000 08:14:15 AM,04/19/2000 08:15:19 AM,04/19/2000 08:15:36 AM,04/19/2000 08:16:38 AM,04/19/2000 08:18:22 AM,,,Other,04/19/2000 08:22:35 AM,3900 Block of 23RD ST,SF,94114,B06,11,5514,3,3,3,false,,1,ENGINE,1,6,8,Noe Valley,"(37.7531464686924, -122.430920904132)",001100054-E11
001100054,M07,00032667,Medical Incident,04/19/2000,04/19/2000,04/19/2000 08:14:15 AM,04/19/2000 08:15:19 AM,04/19/2000 08:15:36 AM,04/19/2000 08:16:45 AM,04/19/2000 08:20:13 AM,,04/19/2000 08:50:15 AM,Other,04/19/2000 09:27:52 AM,3900 Block of 23RD ST,SF,94114,B06,11,5514,3,3,3,true,,1,MEDIC,2,6,8,Noe Valley,"(37.7531464686924, -122.430920904132)",001100054-M07
001100055,E23,00032668,Alarms,04/19/2000,04/19/2000,04/19/2000 08:24:51 AM,04/19/2000 08:25:45 AM,04/19/2000 08:26:48 AM,04/19/2000 08:28:50 AM,04/19/2000 08:32:06 AM,,,Other,04/19/2000 08:45:38 AM,1400 Block of 24TH AVE,SF,94122,B08,22,7453,3,3,3,false,,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7605270219002, -122.48235570811)",001100055-E23
001100056,RA38,00032669,Medical Incident,04/19/2000,04/19/2000,04/19/2000 08:25:46 AM,04/19/2000 08:27:51 AM,04/19/2000 08:32:26 AM,04/19/2000 08:33:33 AM,04/19/2000 08:48:33 AM,,04/19/2000 09:25:29 AM,Other,04/19/2000 09:56:16 AM,100 Block of GREENWICH ST,SF,94111,B01,13,1215,1,1,2,false,,1,AIRPORT,1,1,3,Financial District/South Beach,"(37.8032232984304, -122.402580474667)",001100056-RA38
001100057,E38,00032670,Citizen Assist / Service Call,04/19/2000,04/19/2000,04/19/2000 08:39:11 AM,04/19/2000 08:39:26 AM,04/19/2000 08:39:35 AM,04/19/2000 08:40:33 AM,04/19/2000 08:41:17 AM,,,Other,04/19/2000 08:46:26 AM,CALIFORNIA ST/OCTAVIA ST,SF,94109,B04,38,3254,3,3,3,false,,1,ENGINE,1,4,5,Pacific Heights,"(37.7897428598415, -122.427260408062)",001100057-E38
001100058,RC3,00032671,Medical Incident,04/19/2000,04/19/2000,04/19/2000 08:41:34 AM,04/19/2000 08:42:41 AM,04/19/2000 08:42:58 AM,04/19/2000 08:43:41 AM,04/19/2000 08:46:44 AM,,,Patient Declined Transport,04/19/2000 11:53:35 AM,400 Block of VALLEY ST,SF,94131,B06,11,5561,E,E,3,true,,1,RESCUE CAPTAIN,2,6,8,Noe Valley,"(37.7442352269779, -122.432292260606)",001100058-RC3
001100059,E40,00032672,Alarms,04/19/2000,04/19/2000,04/19/2000 08:57:44 AM,04/19/2000 08:58:10 AM,04/19/2000 08:58:23 AM,04/19/2000 09:00:31 AM,,,,Other,04/19/2000 09:04:19 AM,2200 Block of 33RD AVE,SF,94116,B08,18,7545,3,3,3,false,,1,ENGINE,2,8,4,Sunset/Parkside,"(37.7451842748301, -122.490956078643)",001100059-E40
